Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
K,Coding & Logic,Loops,Intermediate,Q203: How many iterations does this loop run? for(i=2; i<15; i+=2),6,7,8,9,7
K,Coding & Logic,Debugging,Intermediate,Q204: What does AND mean in logic?,Both conditions must be true,Either condition is true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q205: What does Big-O notation describe?,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q206: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q207: If x = 4, is the condition x > 10 true?",Undefined,Depends,True,False,False
K,Coding & Logic,Debugging,Intermediate,Q208: How many iterations does this loop run? for(i=3; i<9; i+=1),5,6,8,7,6
K,Coding & Logic,Basics,Intermediate,Q209: What does AND mean in logic?,It repeats code,Both conditions must be true,Both are false,Either condition is true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q210: What does Big-O notation describe?,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q211: What is debugging?,Writing only comments,Adding more features,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q212: If x = -3, is the condition x > 10 true?",Depends,True,Undefined,False,False
K,Coding & Logic,Basics,Intermediate,Q213: How many iterations does this loop run? for(i=0; i<11; i+=3),3,5,6,4,4
K,Coding & Logic,Logic,Intermediate,Q214: What does AND mean in logic?,Both are false,Both conditions must be true,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q215: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q216: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q217: If x = -10, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic,Intermediate,Q218: How many iterations does this loop run? for(i=1; i<5; i+=2),4,3,1,2,2
K,Coding & Logic,Loops,Intermediate,Q219: What does AND mean in logic?,Both conditions must be true,Both are false,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q220: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q221: What is debugging?,Adding more features,Finding and fixing errors in a program,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q222: If x = 4, is the condition x > 10 true?",True,Depends,Undefined,False,False
K,Coding & Logic,Loops,Intermediate,Q223: How many iterations does this loop run? for(i=2; i<11; i+=1),9,8,10,11,9
K,Coding & Logic,Debugging,Intermediate,Q224: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q225: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q226: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q227: If x = -3, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Debugging,Intermediate,Q228: How many iterations does this loop run? for(i=3; i<17; i+=3),4,6,5,7,5
K,Coding & Logic,Basics,Intermediate,Q229: What does AND mean in logic?,Either condition is true,Both are false,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q230: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q231: What is debugging?,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q232: If x = -10, is the condition x > 10 true?",Depends,False,Undefined,True,False
K,Coding & Logic,Basics,Intermediate,Q233: How many iterations does this loop run? for(i=0; i<7; i+=2),5,6,3,4,4
K,Coding & Logic,Logic,Intermediate,Q234: What does AND mean in logic?,Both are false,Both conditions must be true,It repeats code,Either condition is true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q235: What does Big-O notation describe?,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q236: What is debugging?,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q237: If x = 4, is the condition x > 10 true?",False,Depends,Undefined,True,False
K,Coding & Logic,Logic,Intermediate,Q238: How many iterations does this loop run? for(i=1; i<13; i+=1),11,14,13,12,12
K,Coding & Logic,Loops,Intermediate,Q239: What does AND mean in logic?,Both are false,It repeats code,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q240: What does Big-O notation describe?,Code length,Exact runtime on any computer,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q241: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q242: If x = -3, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Loops,Intermediate,Q243: How many iterations does this loop run? for(i=2; i<7; i+=3),1,3,2,4,2
K,Coding & Logic,Debugging,Intermediate,Q244: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q245: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q246: What is debugging?,Deleting variables,Adding more features,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q247: If x = -10, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Debugging,Intermediate,Q248: How many iterations does this loop run? for(i=3; i<13; i+=2),5,4,7,6,5
K,Coding & Logic,Basics,Intermediate,Q249: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q250: What does Big-O notation describe?,Code length,How runtime grows with input size,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q251: What is debugging?,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q252: If x = 4, is the condition x > 10 true?",False,True,Undefined,Depends,False
K,Coding & Logic,Basics,Intermediate,Q253: How many iterations does this loop run? for(i=0; i<3; i+=1),4,3,5,2,3
K,Coding & Logic,Logic,Intermediate,Q254: What does AND mean in logic?,Both are false,Either condition is true,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q255: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q256: What is debugging?,Adding more features,Finding and fixing errors in a program,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q257: If x = -3, is the condition x > 10 true?",True,False,Depends,Undefined,False
K,Coding & Logic,Logic,Intermediate,Q258: How many iterations does this loop run? for(i=1; i<9; i+=3),3,2,4,5,3
K,Coding & Logic,Loops,Intermediate,Q259: What does AND mean in logic?,Either condition is true,Both conditions must be true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q260: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q261: What is debugging?,Deleting variables,Adding more features,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q262: If x = -10, is the condition x > 10 true?",True,Undefined,False,Depends,False
K,Coding & Logic,Loops,Intermediate,Q263: How many iterations does this loop run? for(i=2; i<15; i+=2),7,6,9,8,7
K,Coding & Logic,Debugging,Intermediate,Q264: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q265: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q266: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q267: If x = 4, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Debugging,Intermediate,Q268: How many iterations does this loop run? for(i=3; i<9; i+=1),8,6,7,5,6
K,Coding & Logic,Basics,Intermediate,Q269: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q270: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q271: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q272: If x = -3, is the condition x > 10 true?",False,Undefined,Depends,True,False
K,Coding & Logic,Basics,Intermediate,Q273: How many iterations does this loop run? for(i=0; i<11; i+=3),5,3,6,4,4
K,Coding & Logic,Logic,Intermediate,Q274: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q275: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q276: What is debugging?,Adding more features,Finding and fixing errors in a program,Writing only comments,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q277: If x = -10, is the condition x > 10 true?",True,Depends,Undefined,False,False
K,Coding & Logic,Logic,Intermediate,Q278: How many iterations does this loop run? for(i=1; i<5; i+=2),1,4,3,2,2
K,Coding & Logic,Loops,Intermediate,Q279: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q280: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q281: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q282: If x = 4, is the condition x > 10 true?",Undefined,False,Depends,True,False
K,Coding & Logic,Loops,Intermediate,Q283: How many iterations does this loop run? for(i=2; i<11; i+=1),10,11,9,8,9
K,Coding & Logic,Debugging,Intermediate,Q284: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q285: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q286: What is debugging?,Deleting variables,Finding and fixing errors in a program,Adding more features,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q287: If x = -3, is the condition x > 10 true?",Undefined,False,Depends,True,False
K,Coding & Logic,Debugging,Intermediate,Q288: How many iterations does this loop run? for(i=3; i<17; i+=3),7,5,6,4,5
K,Coding & Logic,Basics,Intermediate,Q289: What does AND mean in logic?,Both are false,Both conditions must be true,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q290: What does Big-O notation describe?,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q291: What is debugging?,Finding and fixing errors in a program,Adding more features,Deleting variables,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q292: If x = -10, is the condition x > 10 true?",True,Depends,Undefined,False,False
K,Coding & Logic,Basics,Intermediate,Q293: How many iterations does this loop run? for(i=0; i<7; i+=2),6,5,3,4,4
K,Coding & Logic,Logic,Intermediate,Q294: What does AND mean in logic?,It repeats code,Both are false,Either condition is true,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q295: What does Big-O notation describe?,Exact runtime on any computer,Code length,How runtime grows with input size,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q296: What is debugging?,Deleting variables,Adding more features,Writing only comments,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q297: If x = 4, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Logic,Intermediate,Q298: How many iterations does this loop run? for(i=1; i<13; i+=1),12,14,11,13,12
K,Coding & Logic,Loops,Intermediate,Q299: What does AND mean in logic?,Both are false,It repeats code,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q300: What does Big-O notation describe?,How runtime grows with input size,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q301: What is debugging?,Finding and fixing errors in a program,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q302: If x = -3, is the condition x > 10 true?",False,Undefined,True,Depends,False
K,Coding & Logic,Loops,Intermediate,Q303: How many iterations does this loop run? for(i=2; i<7; i+=3),4,3,1,2,2
K,Coding & Logic,Debugging,Intermediate,Q304: What does AND mean in logic?,Both conditions must be true,Either condition is true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q305: What does Big-O notation describe?,Exact runtime on any computer,Code length,Number of comments,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q306: What is debugging?,Writing only comments,Adding more features,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q307: If x = -10, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Debugging,Intermediate,Q308: How many iterations does this loop run? for(i=3; i<13; i+=2),6,7,4,5,5
K,Coding & Logic,Basics,Intermediate,Q309: What does AND mean in logic?,Both are false,Either condition is true,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q310: What does Big-O notation describe?,Number of comments,Exact runtime on any computer,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q311: What is debugging?,Adding more features,Writing only comments,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q312: If x = 4, is the condition x > 10 true?",True,False,Undefined,Depends,False
K,Coding & Logic,Basics,Intermediate,Q313: How many iterations does this loop run? for(i=0; i<3; i+=1),5,3,2,4,3
K,Coding & Logic,Logic,Intermediate,Q314: What does AND mean in logic?,Both conditions must be true,Either condition is true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q315: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q316: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q317: If x = -3, is the condition x > 10 true?",False,Undefined,Depends,True,False
K,Coding & Logic,Logic,Intermediate,Q318: How many iterations does this loop run? for(i=1; i<9; i+=3),2,4,3,5,3
K,Coding & Logic,Loops,Intermediate,Q319: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q320: What does Big-O notation describe?,Code length,How runtime grows with input size,Number of comments,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q321: What is debugging?,Adding more features,Writing only comments,Finding and fixing errors in a program,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q322: If x = -10, is the condition x > 10 true?",True,Depends,Undefined,False,False
K,Coding & Logic,Loops,Intermediate,Q323: How many iterations does this loop run? for(i=2; i<15; i+=2),6,8,7,9,7
K,Coding & Logic,Debugging,Intermediate,Q324: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q325: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q326: What is debugging?,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q327: If x = 4, is the condition x > 10 true?",True,Depends,False,Undefined,False
K,Coding & Logic,Debugging,Intermediate,Q328: How many iterations does this loop run? for(i=3; i<9; i+=1),7,8,6,5,6
K,Coding & Logic,Basics,Intermediate,Q329: What does AND mean in logic?,Both conditions must be true,It repeats code,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q330: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,Code length,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q331: What is debugging?,Deleting variables,Adding more features,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q332: If x = -3, is the condition x > 10 true?",False,Depends,True,Undefined,False
K,Coding & Logic,Basics,Intermediate,Q333: How many iterations does this loop run? for(i=0; i<11; i+=3),6,4,3,5,4
K,Coding & Logic,Logic,Intermediate,Q334: What does AND mean in logic?,Both are false,Both conditions must be true,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q335: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q336: What is debugging?,Adding more features,Writing only comments,Deleting variables,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q337: If x = -10, is the condition x > 10 true?",Undefined,False,Depends,True,False
K,Coding & Logic,Logic,Intermediate,Q338: How many iterations does this loop run? for(i=1; i<5; i+=2),2,4,1,3,2
K,Coding & Logic,Loops,Intermediate,Q339: What does AND mean in logic?,Either condition is true,It repeats code,Both conditions must be true,Both are false,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q340: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q341: What is debugging?,Writing only comments,Finding and fixing errors in a program,Deleting variables,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q342: If x = 4, is the condition x > 10 true?",True,False,Undefined,Depends,False
K,Coding & Logic,Loops,Intermediate,Q343: How many iterations does this loop run? for(i=2; i<11; i+=1),9,8,11,10,9
K,Coding & Logic,Debugging,Intermediate,Q344: What does AND mean in logic?,It repeats code,Both are false,Both conditions must be true,Either condition is true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q345: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q346: What is debugging?,Adding more features,Deleting variables,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q347: If x = -3, is the condition x > 10 true?",Depends,Undefined,False,True,False
K,Coding & Logic,Debugging,Intermediate,Q348: How many iterations does this loop run? for(i=3; i<17; i+=3),5,4,6,7,5
K,Coding & Logic,Basics,Intermediate,Q349: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q350: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Number of comments,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q351: What is debugging?,Finding and fixing errors in a program,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q352: If x = -10, is the condition x > 10 true?",Undefined,False,True,Depends,False
K,Coding & Logic,Basics,Intermediate,Q353: How many iterations does this loop run? for(i=0; i<7; i+=2),6,3,4,5,4
K,Coding & Logic,Logic,Intermediate,Q354: What does AND mean in logic?,Both conditions must be true,Either condition is true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q355: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q356: What is debugging?,Writing only comments,Deleting variables,Adding more features,Finding and fixing errors in a program,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q357: If x = 4, is the condition x > 10 true?",Undefined,Depends,True,False,False
K,Coding & Logic,Logic,Intermediate,Q358: How many iterations does this loop run? for(i=1; i<13; i+=1),13,14,12,11,12
K,Coding & Logic,Loops,Intermediate,Q359: What does AND mean in logic?,Both are false,Both conditions must be true,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q360: What does Big-O notation describe?,Exact runtime on any computer,Number of comments,How runtime grows with input size,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q361: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q362: If x = -3, is the condition x > 10 true?",True,Undefined,Depends,False,False
K,Coding & Logic,Loops,Intermediate,Q363: How many iterations does this loop run? for(i=2; i<7; i+=3),4,1,2,3,2
K,Coding & Logic,Debugging,Intermediate,Q364: What does AND mean in logic?,Both are false,Either condition is true,It repeats code,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q365: What does Big-O notation describe?,Code length,Number of comments,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q366: What is debugging?,Writing only comments,Deleting variables,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q367: If x = -10, is the condition x > 10 true?",False,True,Undefined,Depends,False
K,Coding & Logic,Debugging,Intermediate,Q368: How many iterations does this loop run? for(i=3; i<13; i+=2),7,6,5,4,5
K,Coding & Logic,Basics,Intermediate,Q369: What does AND mean in logic?,Both conditions must be true,Either condition is true,It repeats code,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q370: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q371: What is debugging?,Writing only comments,Finding and fixing errors in a program,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q372: If x = 4, is the condition x > 10 true?",Undefined,True,Depends,False,False
K,Coding & Logic,Basics,Intermediate,Q373: How many iterations does this loop run? for(i=0; i<3; i+=1),5,4,3,2,3
K,Coding & Logic,Logic,Intermediate,Q374: What does AND mean in logic?,Both are false,Both conditions must be true,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q375: What does Big-O notation describe?,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q376: What is debugging?,Finding and fixing errors in a program,Deleting variables,Writing only comments,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q377: If x = -3, is the condition x > 10 true?",True,False,Undefined,Depends,False
K,Coding & Logic,Logic,Intermediate,Q378: How many iterations does this loop run? for(i=1; i<9; i+=3),5,2,3,4,3
K,Coding & Logic,Loops,Intermediate,Q379: What does AND mean in logic?,Both conditions must be true,Both are false,Either condition is true,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q380: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q381: What is debugging?,Writing only comments,Deleting variables,Finding and fixing errors in a program,Adding more features,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q382: If x = -10, is the condition x > 10 true?",False,Undefined,Depends,True,False
K,Coding & Logic,Loops,Intermediate,Q383: How many iterations does this loop run? for(i=2; i<15; i+=2),9,6,7,8,7
K,Coding & Logic,Debugging,Intermediate,Q384: What does AND mean in logic?,Either condition is true,Both conditions must be true,Both are false,It repeats code,Both conditions must be true
K,Coding & Logic,Basics,Intermediate,Q385: What does Big-O notation describe?,How runtime grows with input size,Code length,Exact runtime on any computer,Number of comments,How runtime grows with input size
K,Coding & Logic,Logic,Intermediate,Q386: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Loops,Intermediate,"Q387: If x = 4, is the condition x > 10 true?",Undefined,True,False,Depends,False
K,Coding & Logic,Debugging,Intermediate,Q388: How many iterations does this loop run? for(i=3; i<9; i+=1),8,6,7,5,6
K,Coding & Logic,Basics,Intermediate,Q389: What does AND mean in logic?,It repeats code,Both conditions must be true,Either condition is true,Both are false,Both conditions must be true
K,Coding & Logic,Logic,Intermediate,Q390: What does Big-O notation describe?,Number of comments,How runtime grows with input size,Exact runtime on any computer,Code length,How runtime grows with input size
K,Coding & Logic,Loops,Intermediate,Q391: What is debugging?,Deleting variables,Adding more features,Finding and fixing errors in a program,Writing only comments,Finding and fixing errors in a program
K,Coding & Logic,Debugging,Intermediate,"Q392: If x = -3, is the condition x > 10 true?",Depends,Undefined,False,True,False
K,Coding & Logic,Basics,Intermediate,Q393: How many iterations does this loop run? for(i=0; i<11; i+=3),6,4,3,5,4
K,Coding & Logic,Logic,Intermediate,Q394: What does AND mean in logic?,Either condition is true,It repeats code,Both are false,Both conditions must be true,Both conditions must be true
K,Coding & Logic,Loops,Intermediate,Q395: What does Big-O notation describe?,How runtime grows with input size,Number of comments,Code length,Exact runtime on any computer,How runtime grows with input size
K,Coding & Logic,Debugging,Intermediate,Q396: What is debugging?,Finding and fixing errors in a program,Writing only comments,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Basics,Intermediate,"Q397: If x = -10, is the condition x > 10 true?",Undefined,Depends,False,True,False
K,Coding & Logic,Logic,Intermediate,Q398: How many iterations does this loop run? for(i=1; i<5; i+=2),1,4,3,2,2
K,Coding & Logic,Loops,Intermediate,Q399: What does AND mean in logic?,Both are false,Either condition is true,Both conditions must be true,It repeats code,Both conditions must be true
K,Coding & Logic,Debugging,Intermediate,Q400: What does Big-O notation describe?,Exact runtime on any computer,How runtime grows with input size,Code length,Number of comments,How runtime grows with input size
K,Coding & Logic,Basics,Intermediate,Q401: What is debugging?,Writing only comments,Finding and fixing errors in a program,Adding more features,Deleting variables,Finding and fixing errors in a program
K,Coding & Logic,Logic,Intermediate,"Q402: If x = 4, is the condition x > 10 true?",False,Undefined,Depends,True,False
K,Coding & Logic,Loops,Intermediate,Q403: How many iterations does this loop run? for(i=2; i<11; i+=1),9,10,8,11,9
K,Coding & Logic,Debugging,Intermediate,Q404: What does AND mean in logic?,It repeats code,Either condition is true,Both are false,Both conditions must be true,Both conditions must be true
